PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,Round,Phase,Individual,Puzzler,Cohort
-1.564257940804183,-1.6077730785739779,1.1887371431517608,2.8536823101572977,-0.5682746433046498,-0.1407574924276839,-0.16118439319487243,-0.39314681197809825,1.3006255479305735,2.1699593536206567,0.6291979724632505,-1.0511269331519748,-1.0315498150751905,round_2,phase3,9,1,D1_1
-1.8116834312203756,-1.4525851233870737,0.6811474543138271,-0.5540830983387212,-0.7349435086487057,0.5175659171957522,0.3891509361161615,-0.5969552433457535,1.4662826375390232,0.8593423573365137,-0.8631671625630264,-0.8182322662700899,-0.7696352406793969,round_2,phase2,9,1,D1_1
-1.3511196033122095,-1.585542960210741,0.7962538735834684,-1.7321420598411519,-0.7383319408457407,-0.23456262918643592,0.624034128732867,-0.585191105220499,0.7384614835176726,0.7240594153140865,-1.3248706156428742,-0.1884478627760964,0.1471044943013668,round_2,phase1,9,1,D1_1
-1.5503476198686506,-1.8734591703889636,1.5583599417354055,1.3526518694284129,-0.536404639818181,-1.1806618944046947,-0.14085563175318044,-0.4907540962038175,0.4884628486225039,1.5651175848082572,-0.9841929559814518,0.7072118631203228,-0.12084524093533149,round_4,phase3,9,1,D1_1
-1.7604600039127434,-0.3398794327659608,0.09722271518689983,1.4177453622538427,-0.5048543118387218,0.0017738274477208681,-0.02022166851032169,-1.0301065169785124,0.9716958590399367,1.9062880070534016,0.4019839498006002,-0.9418590209172465,3.1253414292198523,round_4,phase2,9,1,D1_1
-1.321669661525593,-0.7536488668530984,0.7999944447098744,2.173554020401892,-0.45195493171703877,-0.7621469919051944,0.554014738227157,1.2034874496920631,0.7215371886327295,1.743266185839456,-0.02823858879048114,-0.6705262366030991,-0.5996908603411241,round_4,phase1,9,1,D1_1
-1.9007337987641046,-1.3031765845288859,2.0224499778778475,1.617625642306612,-0.7958344955566027,0.15388255569573658,-8.431485690452526,0.362308191847224,-0.7622297693964105,2.6528806061145382,2.117350733954858,0.2539411776288591,-0.4923063063979285,round_1,phase3,9,1,D1_1
-2.2078366637436337,-0.43447256697155223,1.6781558283467222,0.5276631135839863,-0.9394939581534291,1.9829874694719465,-2.1045596483564886,0.3658605403164411,1.0943901356270405,2.7819550860065188,0.12184040000782143,-1.123635427435109,-0.5070838242026278,round_1,phase2,9,1,D1_1
-1.5844450539797172,-1.1788760440766566,0.967756156485726,0.6016680335179129,-1.241617435992841,1.2828529907560968,0.04105061395967673,1.6329613672453713,-0.45127288216992084,2.8037343276384976,-1.2168020565151452,-0.18031053106630365,3.857236757845233,round_1,phase1,9,1,D1_1
-1.7577055727834343,-0.0024665956578321657,-1.699330992079768,-1.8735371809790677,-0.910238806305095,0.03452768063690518,-1.887630545254316,0.524675193112633,-0.3684671180561479,-0.8157120266008343,0.10056899299608107,-0.6953045122440701,-0.2408956112051117,round_3,phase3,10,1,D1_1
-1.9808102498336424,0.07839329627522341,0.26317233468292556,1.0223633049680967,-0.968087724479054,-0.15378888196354912,0.34787762824712165,-0.46559256779472735,-2.448969697488305,-0.17474350550087558,-0.009237437970581202,2.243237643753258,2.450451728469989,round_3,phase2,10,1,D1_1
-1.448585763177076,-0.03547456870380426,-2.633885639127692,0.142930969076794,-1.0508163104654038,-0.7216359861073398,-0.6532461296892307,0.3330738753933036,0.2543774517248428,-0.6562667054991617,-0.8512011719352731,-0.7945374758303234,-0.6965015601406045,round_3,phase1,10,1,D1_1
-1.8515461228557255,3.4033002676648385,0.5876998150286639,1.1099586064174305,-0.9474931938260812,-0.6071837752593555,-1.3924170328643162,-0.28481454036182946,-1.851752947524116,0.09465873914157948,0.13691207789176366,2.1751150161659334,-1.1783119551643162,round_2,phase3,10,1,D1_1
-1.8082440221643445,-0.5335084835136635,-2.3235015433655843,0.5149938281151738,-1.2836421741368846,0.0504279480702786,-1.7690533038228637,-0.37817180468813183,0.5311478695251968,2.2533296996318284,0.7541943455701705,-0.9716479273324145,-0.26857061755492634,round_2,phase2,10,1,D1_1
-1.3319355563097162,2.6986543158495246,-1.5015290357804507,1.5993541001220015,-1.1604988425882212,-0.7312878578967488,0.7506205203788623,-0.12138166128899246,-2.344471135608388,-0.32691832204650606,-1.7332276681768728,-0.37909725960367263,-0.5729445086703066,round_2,phase1,10,1,D1_1
-1.4875349863320804,0.5986009858147261,-1.9112431047271508,0.9076195736749386,-0.8973263371566061,-0.16067268388842254,-0.12411958857625732,-0.19803563356935497,0.19722886547212432,-0.42969063854344686,-0.36621336027704465,0.11028666280006365,-0.884028444114352,round_4,phase3,10,1,D1_1
-1.9588055846642094,-1.6197360175341569,-2.381619938803083,0.5320213077412156,-0.848658774944887,1.6273429874637142,-1.965451275153522,-0.6983709449141936,1.086940019828712,-0.8129414598099377,0.7155813130525367,-0.7004123354757301,-0.8606991795197978,round_4,phase2,10,1,D1_1
-1.5123937912832564,2.144509202542382,0.8478361619119011,0.5614471081746801,-1.027389155737966,2.093241814770447,-2.2628160813587344,-1.4078319145221636,0.5142650330058183,-0.20804956148941,0.37619869871418277,0.23630755468187914,-0.9017454436268852,round_4,phase1,10,1,D1_1
-1.2318966320164904,-0.05657107264190604,-0.19556880181775438,-1.0300705867630562,-1.1797333251528508,-0.41003391562735353,-1.9677929884988437,-0.5491888147143221,-0.8735948837013646,1.79167492648917,-0.8845783830465467,0.30102443940351215,0.3316820218199,round_1,phase3,10,1,D1_1
-1.9091578472766966,5.7838904741212085,2.304531744813768,0.18825201502211075,-1.0412511640795508,0.2579978013019664,-0.9255444419900304,-0.8450994508178699,-0.09064126924153296,0.9926502966555982,-0.15593493509199738,0.2544164260369163,0.07649939139994558,round_1,phase2,10,1,D1_1
-1.7263315317805492,2.7189361710143296,-0.8742435660272465,-0.43202127945647717,-1.1328726052322395,-0.5229000175701636,-0.6267042389068207,-0.14217836948806775,0.3005507374494624,2.89043699767352,-0.6889454739484184,0.1310803333330967,0.27196732475070723,round_1,phase1,10,1,D1_1
-1.501325559932977,1.6440163963713126,-2.257074278955642,-0.3537688888130681,-0.5820049719142816,6.329705861162559,0.7319157335477605,2.370699274411178,0.341388405722648,0.7133377746175895,0.4099796434523595,-1.2516829659532631,-1.4340568835758416,round_3,phase3,11,0,D1_1
-1.030086269022496,-0.7392577649311735,-2.169097966643,0.5259070913831232,-0.26598230343423024,0.6812989865201348,0.8024273212648713,-0.533668149084198,-4.24480795658632,0.5914744085507784,-0.461717906715674,-0.11707364440449711,-1.5530488092729977,round_3,phase2,11,0,D1_1
-1.2907949125549896,-0.728578332827955,-1.619102296146551,-1.6416371570120014,-0.4492651320542909,0.5410557228308069,0.16773495466886626,-1.15203766002226,0.24324934766049125,0.5522159061815717,1.7709389784040632,-0.583789500228276,-0.7686331735527758,round_3,phase1,11,0,D1_1
-1.4710557894159442,0.49336169206066915,-2.6631860039926947,-0.9164895412802694,-0.7040073943433396,6.947648361165208,0.9115491816535368,1.4537711462383103,-1.8111944552858905,0.2500097255525664,0.8669760134525023,-0.7895472629052321,-0.8971622912298922,round_2,phase3,11,0,D1_1
-1.44692623551718,0.3335907021771401,-0.46520741977766256,-0.761540872626524,-0.7280588214842695,-0.08724367289055564,0.9372170132458788,-0.5129021806963684,-3.248124352336618,4.186687285084527,-0.1967996710829328,0.10218967914160279,-0.9117001140525132,round_2,phase2,11,0,D1_1
-1.2144563087816194,1.159978751657785,-1.5041458367725886,-1.4626325188360518,-0.6677180447798048,0.14344565792481068,0.7711324750258537,0.055030550903498336,0.654424503764792,0.5462631155589389,-0.27199338691719227,-1.0428353634948875,0.679103509130855,round_2,phase1,11,0,D1_1
-1.0079560501999967,1.8001342070599937,-1.5108541376115487,-0.9559038124149617,-0.30485357343311636,0.19808395258633613,-0.5197472028594022,0.315727484537194,-1.082963918599838,0.6483566303275099,2.176792572305813,1.1756707652072733,-0.8683909954033714,round_4,phase3,11,0,D1_1
-1.2125653225227457,0.036561122857107844,-2.321300843170206,0.2525091206772427,-0.24172006388489087,-1.3955115533613158,0.0492629644739805,-0.6451008863912625,-3.4147807129160457,0.8020809624963212,1.237384080606918,0.37396262730964847,-1.4843048111778108,round_4,phase2,11,0,D1_1
-1.5197362507366419,0.26464017446724414,-2.3418011501340747,2.3382191459152004,-0.1612515631210862,3.5935949084820615,0.6260749306292502,-0.2655004531496468,-1.352689022867146,0.919919112723944,2.980463833941731,-0.6186795065689008,-1.017236208979266,round_4,phase1,11,0,D1_1
-1.2177025832996669,3.211721625673707,0.17169824206152937,-0.5079325863837719,-1.0544338570988459,5.634398862881122,0.6525733300616243,-0.4600310499049437,-0.975617512323924,2.487300952968062,-0.14354780337683148,0.1356119775830897,-0.7303140013297014,round_1,phase3,11,0,D1_1
-1.2929761310978685,1.1653046701865528,-0.3967501772100175,0.31870361250216794,-0.5585947715955946,-0.0930283524230106,0.5036416860035595,0.3299052121827072,-2.518136675593762,1.1142104343214922,0.4208620327126973,2.391341445682554,-1.3728855613965467,round_1,phase2,11,0,D1_1
-1.4575646196634389,0.9355752595245211,-0.676113828941707,-1.7735994384463243,-1.2101521994661941,2.8368120609522536,0.7605797468370465,-0.02208503928629784,-1.8811971404564622,3.101969137406326,-1.2360921974028256,0.1562033384880643,-0.11126458471340336,round_1,phase1,11,0,D1_1
-1.187129268310561,-0.43930556947847577,-1.365843745112819,-0.6749844343555443,-0.48777803854936314,-0.6705159755528679,-1.0568530202462854,-0.4499470960180102,-0.18826440369780514,0.43178253844256326,-0.9567973096382127,0.35479162878771897,-0.5705742171948127,round_3,phase3,12,0,D1_1
-1.533861634588753,-1.352136173467571,0.04010968632409256,1.6240387259707965,-0.08406438173569451,-0.21878882888574294,0.6861041701034274,-0.7414383551516852,0.7867661901446753,0.5547362939177359,0.2187647931461268,-0.8474352745235698,-0.35394073541744664,round_3,phase2,12,0,D1_1
-1.0050090795634241,0.10478814225835101,0.21626756759353005,-1.8597915778927068,-0.3327432404424162,-0.8026225285786408,0.6906080530868586,0.09491678381162048,-0.6905884254718069,0.3722811676075959,-1.4530593542971764,0.04398613745496446,1.1821528208419827,round_3,phase1,12,0,D1_1
-0.8048661528238169,1.5856269102274827,-0.4498015200559254,0.663222250702916,-0.18733217585648118,-0.4274998872377191,0.41753365493196054,3.4319692380038056,-1.4704412446328983,0.4491424784010164,-0.8344465965922575,-0.9935489634428519,-1.3239299989058566,round_2,phase3,12,0,D1_1
-1.0367304139826472,-1.0783334754804936,0.735952538628437,0.47232744125807424,0.39258812929343,-1.0218113087563885,0.3010147805980171,7.976853920317658,0.3403419936947027,0.44679171524462113,0.0469220491153127,1.9128522432319253,-0.4831840282305513,round_2,phase2,12,0,D1_1
-0.07747064573749039,-1.0294745461569408,0.19805799551313918,0.6679447243048798,0.05664084047589097,-0.33224876662604086,0.6775813982890346,-0.18395457878190613,-1.2115628819614759,0.7555455683155802,-1.287741832134219,-0.5223218166587218,-0.8626121498921875,round_2,phase1,12,0,D1_1
-1.0987867791765409,-0.6056816204560714,-0.9566250455132611,4.075902677547508,-0.6256128412643155,1.565847337452164,1.0941050974379638,1.2968888714032891,-0.3928581199806834,0.661103354316185,-1.3497211336011499,-0.8099694025465609,-0.8317995628491563,round_4,phase3,12,0,D1_1
-1.475946672869944,-0.3597788046468009,-0.38564492598264105,-0.8082864798855706,-0.35351441783999876,1.288534083944821,0.6424296956751551,-0.5280048924948498,0.48282723293671054,0.3922337680365491,-0.5769767523355418,-1.3680954008403217,-1.1480178806658736,round_4,phase2,12,0,D1_1
-0.8693724045528435,2.1257191434681637,0.7772104724226622,-0.20001534691871017,-0.13014541148397638,-0.7536684598364148,0.02387098645595768,-0.033886512275471244,-0.8336217787028567,1.3079666199891493,0.04048334162392696,-0.3723832703012206,-0.9666884074084308,round_4,phase1,12,0,D1_1
0.5649293824752033,-0.37939455407894196,-0.46419863012696766,-0.9189344425703946,-0.38190428706177404,2.7684163718726764,-0.8360600773394125,-1.293649457804679,0.4454080047695166,2.4113240075536666,0.21816497661990464,-0.014763655330610592,-1.0989778682107112,round_1,phase3,12,0,D1_1
-0.21748668851465497,0.4628423231379948,0.17525135800001987,-1.3736551888171684,0.0017614233909900568,2.8254707410364963,0.30205117609668625,-0.20163589862283418,0.04266719216881256,1.210837532830248,-0.32861304208203523,-1.8895327416033205,-0.8865761425077998,round_1,phase2,12,0,D1_1
-0.8494686275221642,-0.6748429118721831,0.5573681890134192,-0.04976234316222624,-0.40605105117838325,2.4653018227080197,0.14024533545752368,-0.7533892924453525,-1.7204824468499806,2.970187660012103,-1.375244015740637,-0.061767929305862626,-0.01814451824230616,round_1,phase1,12,0,D1_1
-1.6230518465808976,-0.12801030285667717,0.10132138288529788,0.5565293497555696,-0.9546144779991013,-0.4708849476910617,0.8754368802787053,1.1519794841449562,-1.0200137557580375,0.1573799745698024,-1.5889243017538575,-0.8001409442248002,0.21278757242721677,round_3,phase3,13,1,D1_1
-1.7984167461492957,-0.5547885746580604,-0.16868055543884095,0.5285412773663797,-0.9413235508936306,-0.7423946826208075,0.8008151274137593,1.152690507780049,1.185198874700016,0.0046000262983548635,-1.0944937048784413,-1.1574141813783678,1.003963217569861,round_3,phase2,13,1,D1_1
-1.4237598863028331,-0.6037666246325177,-1.6350593225816135,2.0366968922704545,-0.8287336995108898,-1.1177156142604614,0.6628156585115562,-0.19839019696516277,0.7435997089592746,-0.15206962205550068,-0.6549507938025663,-0.6864573828389566,-0.2617927881832334,round_3,phase1,13,1,D1_1
-1.5274585377184449,-0.12867832333590468,-0.43830704329430564,0.23172833741488977,-0.7597357322947828,-0.5119403886197033,0.7115182595616976,-0.7593218199324462,-0.560077066844413,-0.05187234647377245,-0.9397316371027536,0.3381680085095925,-0.615618240325705,round_2,phase3,13,1,D1_1
-1.9337199815761577,0.42351258401000275,-0.2377605667853029,-0.13156202475736845,-0.7885668008624364,0.3050955723254298,0.5993432822563743,1.1142692638675815,1.3603187268199965,-0.3511890773492343,-0.13508579955299585,0.4072537955195225,-0.3732021137772332,round_2,phase2,13,1,D1_1
-0.39571927226331743,-1.6409656775033803,-1.5973995885075019,0.19953950930941058,-0.47603686254237265,-0.6502631760100472,-4.022128526529807,1.6301794138665295,-0.737707507922223,-1.4896036182081362,2.1111092883521745,0.09903578787572893,0.7115806375829853,round_2,phase1,13,1,D1_1
-1.6975209723393496,-0.4467330859848256,-1.6554089375427503,1.423350559850588,-0.8718533980813906,-1.08749321481449,0.34121383646972225,-0.7296300243252015,0.7184785185184143,-0.26604341298307155,-0.5771505697489155,0.3033034553640915,-0.3834165563505278,round_4,phase3,13,1,D1_1
-1.7238417887515727,-0.16838339274634892,1.0992621140758294,-1.7701004931800923,-1.0658891610174057,0.3530690268337383,0.6125278581765791,0.29585286516012954,0.7322476195146214,-0.3036966069630386,-2.241089401451643,1.2101207843378818,-0.24389663511633874,round_4,phase2,13,1,D1_1
-1.4074160714439201,0.16083047081193433,-1.120531877185835,-0.8405323940826062,-0.9247946079718964,0.8872499405128347,0.4232919103170716,0.233782624946031,-3.8663087004561802,-0.1968779579863163,-0.8172430713419285,-0.0761714183101249,0.2358093369460931,round_4,phase1,13,1,D1_1
-1.7403039650336338,1.7079942974539175,0.2476585278845607,-0.16474300199961042,-0.9934643586449792,-0.37348020036083557,0.7642108552257669,0.6249214114025721,-0.7844929987491982,2.0408115401683316,-1.3329737119517675,0.8618395826175976,-0.6779527448652457,round_1,phase3,13,1,D1_1
-2.0228251554794596,1.721290725123184,1.306590923079597,-0.8269368690711135,-1.1736252794298876,0.2009461712455666,0.6520629779323334,1.7488252026937356,-0.1854077247432053,4.584317850957666,-0.8808630356131817,0.7736756538230634,-0.3033812404326067,round_1,phase2,13,1,D1_1
-1.516887427995449,-1.4991897270467578,-0.31232472210964196,-2.108695662025038,-0.9605595245462439,0.10698521643184784,-0.5162642444307987,-0.6093885837276871,-0.6270223773449026,1.0919296713474747,-1.408629937674709,0.38723336847616874,-0.4360483729020307,round_1,phase1,13,1,D1_1
-1.7673370499520933,-0.45271910711380414,-1.023744043082035,3.1731656522841982,-0.7226307157045626,0.8402473148849224,0.3282219725547623,0.932559213774073,0.32538344171267525,-0.46553525938557955,-0.33484136064404607,1.0286868609979813,0.5244526981236525,round_3,phase3,14,0,D1_1
-1.733883457732916,-0.674289281683571,-1.4477279752700662,2.370570023464331,-0.7476927594913232,-0.41105732909416126,0.8167932535624896,-1.000174059409539,-0.14362668930039016,-0.5861765975962202,-0.3805364078585749,-0.11826401554852464,0.7278286274099119,round_3,phase2,14,0,D1_1
-1.3209994159161924,-0.7344177546770866,-0.8045340463566982,0.5024494289637658,-0.675183399379528,0.5220960204731102,-0.2545011387812779,0.5809289090814918,-3.6533196288276217,-0.22969091423439114,-0.21889608175344544,1.0283118712010648,7.319150504571321,round_3,phase1,14,0,D1_1
-1.2618646343401685,0.5495755940418239,0.4950546104851887,1.6534671237543004,-0.8339921840319878,2.9576843604547083,-2.071880653256454,-0.7275796978688573,-3.669657911138872,1.0072580803755071,-0.5594497881739868,0.9479189963144717,2.4551653874013946,round_2,phase3,14,0,D1_1
-1.8269100238403901,2.8449211016812788,2.5298475059387684,-1.3526301008909711,-0.5331376697311968,2.219718712462284,0.5896796017569944,0.12626203334615899,-1.4960007133877726,0.1191044116807178,0.6453728891539107,1.2324061869528307,-0.29874745973442274,round_2,phase2,14,0,D1_1
-1.2639353549845034,-0.2895648238683838,-0.9857776883215034,-1.2058689298754366,-0.8005259148791567,0.6858573728238723,0.2248346361921123,-0.80018602969252,-1.2804093310141997,0.14259389729843344,-1.2669942000484216,-0.30340376367448446,-0.3865732136967133,round_2,phase1,14,0,D1_1
-1.622882008664642,-0.2711420460262084,-1.1021496126750954,6.554486963109838,-0.7504275261738356,-1.1364190924392932,0.9780361523203722,1.4033007522142675,0.18514492649925532,-0.5935001395028398,0.11263633775359089,0.019414052636598986,0.16516562460408132,round_4,phase3,14,0,D1_1
-1.899302352724636,0.9180091870007905,-0.8595727004302864,0.7829628549224539,-0.8120635686314381,-0.1425287674325581,0.8283600922908692,-0.9000446573984069,0.5193573136729022,-0.3709724004077587,0.013536438304992333,-0.9803948546974823,0.6193660406083276,round_4,phase2,14,0,D1_1
-1.4490416287824208,-0.8137988344955723,-0.6992163032531535,-0.1715077545388385,-0.9467922933708063,-0.9909967850936234,0.5512093308246854,-0.19673799126945987,-0.5054527344593877,0.10648830787749804,-1.1814902192216203,0.21691003948347878,-0.6663107241175033,round_4,phase1,14,0,D1_1
-1.7770530187457818,2.7037628123637125,1.2916669916646992,-0.6707049845517354,-0.8674807478026201,-0.350812838223085,-2.503444007660551,-0.7341999702818024,-0.3117996075666789,2.6988806810318215,-1.4261328237071076,1.80563416044318,-0.5152493260396299,round_1,phase3,14,0,D1_1
-1.6910619791094013,-0.8206835363101146,0.19485685585481366,0.05896269242642074,-0.7201144117832683,-0.149540029845213,0.5544316308266719,1.712104214886246,-1.6289569644775486,1.232388322223496,-1.088993044621537,0.29880047518770686,2.8419573395543067,round_1,phase2,14,0,D1_1
-1.281024871645727,2.856894000083728,-0.1810165269527785,0.5195362358358754,-0.5691215285048224,-0.7595329905181394,-0.2110345951525726,-0.4525712437566833,-4.550735770161314,-1.0113705779304591,-0.46855333788450826,6.217000931267925,-0.05017055843289779,round_1,phase1,14,0,D1_1
-0.6692143729043477,-1.1818188425952865,-0.6203091045443888,-0.31502457389753036,0.20316090109228802,0.45335767054534226,0.8222988070430677,0.4070099324016064,0.3401574275205166,1.1921679220465786,-0.05605152305338535,-0.6640795218972382,-1.0350175612682901,round_3,phase3,15,1,D1_2
0.7037982214643953,0.3065263663509007,1.8125034568356058,0.8312646747996302,-0.19223838480777705,-1.6277637929731255,-0.7871949898347548,-0.16566432900812508,0.603533800716468,1.251893619972997,-0.36902914206751786,0.1473348373494699,0.3314125130235144,round_3,phase2,15,1,D1_2
2.085149393135724,-1.9696766798601621,-1.0298818343809715,-1.1945751063125778,0.3287777636996807,0.9869753638487634,-0.6260786232983835,0.225984504179052,0.5202842016949265,0.956686309168762,-0.9042115508299771,0.28920816279185446,-0.5785519389233592,round_3,phase1,15,1,D1_2
4.858340768339702,-1.8140035775337187,-0.40390353080110386,0.4307387425101145,3.1672315539717015,-0.35183056869131507,-3.2869531477092635,-0.5302451442456559,0.6273595571350105,0.8645578552989145,-0.7616730837421192,-0.3015413020917191,-1.240322653908596,round_2,phase3,15,1,D1_2
2.4371805569994924,-0.8826043797258531,-0.040144932900863683,-0.9188150427889105,3.250793937958629,0.17090613085700007,0.801249155714655,-0.7487242339299122,1.7051698008658662,0.5813655065085034,-2.670369269965815,-0.6719060568888229,0.16623148337939342,round_2,phase2,15,1,D1_2
0.5390748985918206,0.3401645207917932,-0.5491005487920023,-2.530666355213,1.3902030210586522,5.29493497654771,-0.2302267502072916,-0.21372269860004123,1.3949660548650604,0.8307018051852987,-0.3523791228411357,0.4683324567703861,-0.25174513040233726,round_2,phase1,15,1,D1_2
4.996946742861267,-0.8627180986028414,-0.5895781796239525,-1.865791866293897,1.9571261958209425,-0.8654215689289382,0.619648351214015,0.036027713947625,0.5540275066570104,1.1521906998364888,1.6653822903586872,-0.42723339102622787,0.4010195557216384,round_4,phase3,15,1,D1_2
3.8231569785446786,-2.2539841039937447,0.29454743293242647,-1.8257489770631818,3.614748658265386,-1.166341105497429,-1.7255085912198056,-0.5193489612711805,0.491781614364816,0.7682525921485813,-2.1895501231291985,0.3768787700000022,1.317274450013953,round_4,phase2,15,1,D1_2
1.7215217926957405,-0.07087542311025677,-0.3880352791968608,-1.6821955680099405,4.160145898846908,-0.4179144355000992,-0.9118788781466847,2.234401375118764,1.111400166723696,0.8765904643103778,-1.55248247238269,-0.6943690622403452,-0.7141606821216283,round_4,phase1,15,1,D1_2
6.085718369242471,-0.9788770397022988,0.4306066325680245,-1.1182052965263212,4.229189356167848,1.2261151014918732,-1.2292405062559462,1.0206741022455694,-1.5010452544278088,0.6398659822755721,-0.5205794126615195,-0.42878850252131023,-0.8025635468372796,round_1,phase3,15,1,D1_2
2.7090401692697204,-1.2642502739480697,1.0360296577100212,-1.5164313845651662,5.788680423274984,-0.7363248218611805,0.36591974666265514,-0.6538374924702927,0.6831482488173093,0.25007834828259423,-2.7380181299504454,-0.05561473386433369,-0.1460857237468964,round_1,phase2,15,1,D1_2
3.863099814945463,-0.18596775965807916,1.5570496331329868,-1.5157342872536934,3.2630968632545443,0.8234964270005614,0.37505771066912325,0.21641558248692258,0.8645632951540536,0.7712779626571576,-1.7174665862081608,-0.1577883517272274,-0.7969534512650616,round_1,phase1,15,1,D1_2
-1.1236461032547838,-2.002382051259484,-0.9462600293123933,2.2083882247308777,0.529507996644841,-1.05574371619567,0.8771006498475123,-0.4108220829140037,1.3246711077651732,1.5524341180112118,2.493571987980002,-0.3593036807020457,-0.5897361401481546,round_3,phase3,16,0,D1_2
0.8267085285097716,0.4333947917749273,-0.0017001961916390924,1.3910107942261754,0.3948969971466411,-1.1168620423777675,-6.983804005076031,1.6638432940214443,1.4956114726823964,0.9700375674224828,0.4442741196815193,-0.7746220274748888,1.0778663011880885,round_3,phase2,16,0,D1_2
-0.1280430380558843,-0.9528977000001029,-0.6214631586192636,1.5004260844512523,1.077382237835509,-0.5581956430351322,0.5807241507829227,1.5746693774170581,0.6268495850912538,1.1265345529951645,1.1671357826087867,-0.4224133304047126,-0.5886520914990492,round_3,phase1,16,0,D1_2
0.871608748869835,-1.6511920277458556,-0.7124943244540991,2.1578188452198552,0.986662652950454,-0.8554310731741773,0.9008330269122466,-0.48608709836666525,1.4238346079546573,1.2847957933080152,2.082764839607605,-0.5504290721418685,-0.16065398713544246,round_2,phase3,16,0,D1_2
1.7216600832441613,-0.3209451338208758,-1.4254044578466694,-0.396883446770544,0.9458906414485704,-1.4626135003361838,-1.850115787319542,-1.0499588990629372,1.2939875365627933,0.707795897953362,3.257753989754494,-0.496857106007319,-0.751967891862573,round_2,phase2,16,0,D1_2
-0.8199449204495886,-0.03241492133431523,-0.9682516699281246,2.459789007935945,1.7309918940560787,-0.5979222838695886,0.47228563208844854,1.2365039145951466,1.2521362916023027,0.9249955895234295,2.2516473238682773,-0.8192395441179442,-0.7566072903578672,round_2,phase1,16,0,D1_2
0.5525330810088656,-0.6364137794445065,-1.3237265628971724,0.5689209753824847,0.418689823393917,-1.3646120193620679,0.2827221867281523,3.9344675984615027,1.1123606369117087,1.0863268823218415,-0.5040759852170457,-0.6663000528072909,-0.7684167495199603,round_4,phase3,16,0,D1_2
-0.6300116073157884,-1.4777123488836694,-1.7015657325355225,-0.05213252525186194,0.9111585385607853,-1.153848143494348,0.017019237632867435,1.2875593229396667,0.7461691158325054,0.8079321060325514,-0.8983759478635893,0.6711803325821075,1.6141255132270313,round_4,phase2,16,0,D1_2
1.1795686660370488,-1.842119688242606,-1.4130880424242551,1.5363783810477833,0.9395069790525836,-1.1957081088280046,0.5615337585163617,-0.40743560397622164,1.188949515612688,1.0351669456254196,-0.46408741760210964,-0.28852576168580013,-0.47614320012498407,round_4,phase1,16,0,D1_2
4.448061797680389,-2.0643711381991063,-0.6878991443429854,-1.4330916494868478,-0.08099538014295728,-0.9432061940444562,0.1508537666576308,-1.0977646398736693,1.6355499499820794,0.991952244029486,0.20623011986516723,-0.42541037259919817,-0.8847540676392209,round_1,phase3,16,0,D1_2
2.80930019396206,-1.9410422213550982,-0.3148995856660147,-1.920648713733513,0.8213311173440622,-0.2252529035730107,0.3656632870629253,-0.36641442384675216,1.8291708591868023,3.6922677250245575,-1.4637411500619484,-0.7657259890147952,-0.6918419015439824,round_1,phase2,16,0,D1_2
1.881289298013904,-1.366199144489724,-0.4340914933355646,-1.492760794582672,1.2278137819996604,-1.432942862914466,-0.5454806390710005,0.09872219406121,0.8787501552356392,0.9666621952983476,0.6848360092981214,-0.43501667358249085,0.17310236625580483,round_1,phase1,16,0,D1_2
-0.6531731912633487,-1.173760596080128,-0.5431778367397827,-0.31837350872163683,0.21340947176327907,0.4404242953900493,0.8317705431430336,0.3924016303254573,0.40678131315071736,1.0197161872616594,-0.04776201066395272,-0.5505423415451002,-1.0416112443727654,round_3,phase3,17,0,D1_2
0.7198394031053943,0.3145846128660591,1.889634724640212,0.8279157399755237,-0.181989814136786,-1.6406971681284184,-0.777723253734789,-0.1802726310842742,0.6701576863466688,1.0794418851880778,-0.36073962967808526,0.26087201770160773,0.32481882991903904,round_3,phase2,17,0,D1_2
2.1011905747767226,-1.9616184333450037,-0.9527505665763656,-1.197924041136684,0.3390263343706718,0.9740419886934705,-0.6166068871984174,0.2113762021029029,0.5869080873251273,0.7842345743838429,-0.8959220384405447,0.4027453431439924,-0.5851456220278344,round_3,phase1,17,0,D1_2
0.08020584303036173,-1.2314616256979103,-0.6737381745360026,-1.8159963619989723,0.5312911023355331,0.21570274389871447,0.3645607090404958,0.7793230994535078,0.8791347566332376,0.5743016605974477,-1.3381426025001453,-0.012534085091324018,-0.9140644967394936,round_2,phase3,17,0,D1_2
3.0117683356923517,-1.0543513181058322,0.35625990426248305,-0.8046688518436113,-0.7204510732226107,-1.2830636040942112,-1.6735407467296122,-0.8966882974781051,0.9649414283894399,0.25816878262114523,-0.8121168842106404,0.40957520665272223,-0.353775424721882,round_2,phase2,17,0,D1_2
2.737417436333941,-0.9593254924102922,-0.025110826034706577,-0.5626661747067574,-0.3540515248625418,-0.3232132032010476,0.48202891642778983,0.898550168269484,1.3068081219416186,0.5138840688011773,4.718807146209343,-0.03893954693884643,-0.7633755381319572,round_2,phase1,17,0,D1_2
1.0419223217427536,-1.8950494083972458,-0.7423554051450794,-0.817969184755854,-0.2731045043060413,-0.6599415045139999,0.6679311445218272,-0.7807330809177575,0.11265030538169722,1.2254057835210856,0.4591277157545072,-0.30473228218709764,-0.7917299770838812,round_4,phase3,17,0,D1_2
